uniprot_id,pdb_id,polymer_entity_id,instance_id,n_usable_positions,raw_b_mean,raw_b_sd,z_mean,z_sd
P03372,5DXR,5DXR_1,5DXR.B,229,52.0903056768559,19.242549046137952,-1.7065436885067909e-16,0.9999999999999998
P03372,5DY8,5DY8_1,5DY8.B,227,43.25370044052863,17.606651913214037,1.071096221995195e-16,1.0
P03372,5DYB,5DYB_1,5DYB.B,227,51.72647577092511,17.176370586434746,-1.5944172071709297e-16,1.0
P03372,5DYD,5DYD_1,5DYD.B,227,72.25625550660793,22.33258685774008,4.890850328745183e-17,1.0
P03372,5DZ0,5DZ0_1,5DZ0.A,228,44.21802631578947,12.75925828493818,5.94066706159075e-17,1.0
P03372,5DZ1,5DZ1_1,5DZ1.B,234,49.387692307692305,19.900089330410477,1.295260195396016e-16,1.0
P03372,5DZ3,5DZ3_1,5DZ3.B,230,45.67630434782608,16.222507600981242,2.548685900009055e-16,0.9999999999999999
P03372,5DZH,5DZH_1,5DZH.A,226,43.39907079646018,16.290756989651303,-1.567084711749668e-16,1.0
P03372,5DZI,5DZI_1,5DZI.B,233,40.188497854077255,13.285191209345822,-1.357998120249655e-16,1.0
P03372,5E0W,5E0W_1,5E0W.A,227,42.07343612334802,14.760513302414845,2.347608157797688e-17,1.0
P03372,5E0X,5E0X_1,5E0X.A,223,39.47757847533632,17.854937302171336,-3.485005010034124e-18,1.0
P03372,5E14,5E14_1,5E14.B,229,58.288034934497816,18.34065582153062,4.381502438886398e-17,1.0
P03372,5E15,5E15_1,5E15.B,225,46.154266666666665,13.292943475393251,1.376676550535194e-16,1.0
P03372,5E19,5E19_1,5E19.B,231,55.79008658008658,20.534692974985514,-3.844928223810066e-18,1.0
P03372,5E1C,5E1C_1,5E1C.B,234,42.394017094017094,17.554161220936987,-2.5620531337503614e-17,1.0
P03372,5EGV,5EGV_1,5EGV.B,227,50.86030837004406,17.469122902166188,-3.404031828806647e-16,1.0
P03372,5EHJ,5EHJ_1,5EHJ.B,227,43.01599118942731,20.291246289962636,1.1444589769263728e-16,1.0
P03372,5EI1,5EI1_1,5EI1.A,226,42.69278761061947,13.834884653645274,-4.175617570492846e-18,1.0
P03372,5EIT,5EIT_1,5EIT.B,227,44.31533039647577,13.76058949059682,-1.2129308815288054e-16,1.0
P03372,5FQP,5FQP_1,5FQP.A,237,24.806118143459916,8.988583576972477,1.8737941343884497e-18,1.0
P03372,5FQR,5FQR_1,5FQR.A,224,29.163348214285715,8.23719357462781,-1.3778660752044354e-16,0.9999999999999999
P03372,5FQS,5FQS_1,5FQS.A,229,25.1982096069869,9.002416891864627,-5.623837155306469e-17,0.9999999999999999
P03372,5FQT,5FQT_1,5FQT.A,229,26.48161572052402,9.46099570592471,-1.3599020017788489e-16,1.0
P03372,5GS4,5GS4_1,5GS4.A,230,37.86043478260869,9.01973877875912,3.765104170467922e-16,0.9999999999999999
P03372,5HYR,5HYR_1,5HYR.A,226,29.831415929203537,6.540110532915718,4.4359796072412227e-16,0.9999999999999999
P03372,5JMM,5JMM_1,5JMM.A,225,35.14137777777778,12.500783917265863,9.375216652390211e-17,0.9999999999999999
P03372,5JMM,5JMM_2,5JMM.B,227,32.19348017621145,15.25184508960382,1.2545031093231395e-16,1.0
P03372,5KCC,5KCC_1,5KCC.A,230,41.65413043478261,12.536628833331786,2.558340013266665e-17,0.9999999999999999
P03372,5KCD,5KCD_1,5KCD.A,224,31.27325892857143,9.030394638431542,-1.130048435779177e-16,1.0
P03372,5KCE,5KCE_1,5KCE.B,232,37.84400862068965,10.192846158471662,5.581622329082616e-16,1.0
P03372,5KCF,5KCF_1,5KCF.A,226,37.45035398230089,16.460430882283998,-2.613445350002581e-16,1.0
P03372,5KCU,5KCU_1,5KCU.B,221,60.833936651583706,23.699086458815504,2.230493316441491e-16,0.9999999999999998
P03372,5KCW,5KCW_1,5KCW.A,225,53.34071111111111,18.449723790310937,-4.9343245538895844e-17,1.0
P03372,5KR9,5KR9_1,5KR9.A,227,45.14748898678414,11.819013515473852,9.977334670640173e-17,1.0
P03372,5KRA,5KRA_1,5KRA.B,232,40.135043103448275,16.551088879635394,4.976861834526564e-17,1.0
P03372,5KRC,5KRC_1,5KRC.B,229,41.971048034934505,14.809619933332018,-4.621485145082666e-16,1.0
P03372,5KRF,5KRF_1,5KRF.B,228,47.749736842105264,13.012663195499984,-7.985814738531828e-17,1.0
P03372,5KRH,5KRH_1,5KRH.B,230,54.94369565217391,17.06748089696432,3.000015694802325e-16,1.0
P03372,5KRI,5KRI_1,5KRI.A,227,57.51149779735683,17.21564275494395,-1.9416675805118377e-16,1.0
P03372,5KRJ,5KRJ_1,5KRJ.A,223,46.33004484304933,19.323806444737645,-9.558870884665025e-17,1.0
P03372,5KRK,5KRK_1,5KRK.A,221,48.39361990950226,16.07958185112769,-2.1601624461032458e-17,1.0
P03372,5KRL,5KRL_1,5KRL.A,229,29.420917030567686,11.060620399109782,-5.672318510093594e-17,1.0
P03372,5KRM,5KRM_1,5KRM.B,232,29.655775862068968,13.29246206215764,-1.428455055390557e-16,1.0
P03372,5KRO,5KRO_1,5KRO.A,223,36.951524663677134,15.39471210851636,-2.4245677712665973e-16,1.0
P03372,5T1Z,5T1Z_1,5T1Z.A,232,38.095043103448276,10.855785482700824,-2.1055953915304692e-17,1.0
P03372,5TLD,5TLD_1,5TLD.B,228,46.76100877192982,18.840903113246192,4.86939923081209e-17,1.0
P03372,5TLF,5TLF_1,5TLF.A,229,43.36764192139738,15.386732520938496,7.078277798920212e-17,1.0
P03372,5TLG,5TLG_1,5TLG.B,229,44.6832751091703,18.598720532092127,1.3768704759543426e-16,0.9999999999999999
P03372,5TLL,5TLL_1,5TLL.A,228,43.75315789473684,14.893547043484059,3.1456319031046104e-16,1.0
P03372,5TLM,5TLM_1,5TLM.B,221,61.6262443438914,22.18342444899316,1.1265498338108205e-16,1.0
P03372,5TLO,5TLO_1,5TLO.B,225,64.05515555555556,21.257961919615024,-1.1546319456101628e-16,1.0
P03372,5TLP,5TLP_1,5TLP.A,227,27.846607929515418,14.277026814475718,3.179052713684369e-17,1.0
P03372,5TLT,5TLT_1,5TLT.B,232,42.71318965517241,16.588780280822647,4.034129352409513e-16,0.9999999999999999
P03372,5TLU,5TLU_1,5TLU.B,230,47.84460869565218,19.40654207430225,-1.3274405729213828e-16,1.0
P03372,5TLV,5TLV_1,5TLV.B,235,46.85497872340426,21.33053273365846,-1.318094569661356e-16,1.0
P03372,5TLX,5TLX_1,5TLX.B,235,49.77736170212766,22.66485538526838,-1.7007671866598143e-16,1.0
P03372,5TLY,5TLY_1,5TLY.B,229,57.755676855895196,23.48606062658955,4.1693965116927275e-17,1.0
P03372,5TM1,5TM1_1,5TM1.B,223,53.581434977578475,21.890791411310033,1.3940020040136495e-17,0.9999999999999999
P03372,5TM2,5TM2_1,5TM2.B,227,58.87872246696035,25.575911413347832,1.956340131498073e-16,1.0
P03372,5TM3,5TM3_1,5TM3.B,234,43.86260683760684,21.235435844646325,-1.2146029671112825e-16,0.9999999999999999
P03372,5TM4,5TM4_1,5TM4.A,221,50.72497737556561,15.846724075136644,1.7984608272208418e-16,0.9999999999999999
P03372,5TM5,5TM5_1,5TM5.A,232,62.90448275862069,25.501424836623904,6.556058378174416e-17,1.0
P03372,5TM6,5TM6_1,5TM6.B,235,68.41987234042553,30.177713102036233,1.4834469350310602e-16,1.0
P03372,5TM7,5TM7_1,5TM7.B,233,58.04536480686695,28.41648330774521,1.1149879303102431e-16,1.0
P03372,5TM8,5TM8_1,5TM8.A,228,50.77039473684211,18.492876066070956,-1.0225738384705389e-16,1.0
P03372,5TML,5TML_1,5TML.B,234,62.80752136752136,30.030955650381568,2.4197168485420076e-16,0.9999999999999999
P03372,5TMM,5TMM_1,5TMM.A,217,42.00917050691244,19.91801567979845,1.1562691408538496e-16,1.0
P03372,5TMO,5TMO_1,5TMO.B,232,59.30853448275862,23.03763709350981,1.8400032455533306e-16,1.0
P03372,5TMQ,5TMQ_1,5TMQ.B,234,50.16594017094017,24.73748505509647,1.3545669808994967e-16,1.0
P03372,5TMR,5TMR_1,5TMR.A,234,61.394017094017094,23.355655057805485,-2.846725704167068e-17,1.0
P03372,5TMS,5TMS_1,5TMS.B,233,65.2457939914163,22.181629552529028,1.31034906339879e-16,1.0
P03372,5TMT,5TMT_1,5TMT.A,230,50.02626086956522,17.984106024408455,-1.6653345369377348e-16,1.0
P03372,5TMU,5TMU_1,5TMU.A,234,66.50444444444445,24.454780751714686,-1.518253708889103e-17,0.9999999999999999
P03372,5TMV,5TMV_1,5TMV.B,231,49.49857142857143,23.60433143432256,-9.708443765120417e-17,1.0
P03372,5TMW,5TMW_1,5TMW.C,232,47.28086206896552,24.35221492330072,-5.16827959739297e-17,0.9999999999999998
P03372,5TMZ,5TMZ_1,5TMZ.C,235,41.78348936170213,23.657512822161546,-1.2212453270876723e-16,1.0
P03372,5TN1,5TN1_1,5TN1.B,235,45.285106382978725,19.78221277904702,-8.805013455936746e-17,1.0
P03372,5TN3,5TN3_1,5TN3.B,234,44.04927350427351,18.575550580985045,-1.9594961930349985e-16,1.0
P03372,5TN4,5TN4_1,5TN4.B,235,47.582255319148935,18.89844939093207,7.228260543304211e-17,1.0
P03372,5TN5,5TN5_1,5TN5.B,228,35.97921052631579,10.574537702535526,-5.843279076974508e-18,1.0
P03372,5TN6,5TN6_1,5TN6.A,229,37.97318777292577,15.66028606721791,-3.122199248290833e-16,1.0
P03372,5TN7,5TN7_1,5TN7.A,229,49.19572052401747,21.8994764354988,-7.757016765939958e-18,1.0
P03372,5TN8,5TN8_1,5TN8.B,231,45.95090909090909,20.756427399587167,-1.115029184904919e-16,1.0
P03372,5TN9,5TN9_1,5TN9.C,220,34.86590909090909,15.27375400634307,-9.386431026376324e-17,1.0
P03372,5TNB,5TNB_1,5TNB.C,224,37.78678571428571,16.438792682157008,4.3615904538845435e-17,1.0
P03372,5U2B,5U2B_1,5U2B.C,231,43.4547619047619,14.090772296235208,1.7254115404347672e-16,1.0
P03372,5U2D,5U2D_1,5U2D.A,234,33.46649572649572,14.746684072660898,2.827747532805954e-16,1.0
P03372,5W9C,5W9C_1,5W9C.A,231,25.834025974025973,11.495743943441772,6.151885158096106e-17,0.9999999999999999
P03372,5WGD,5WGD_1,5WGD.A,225,19.87848888888889,6.2915525327298,3.0592812234115424e-17,1.0
P03372,5WGQ,5WGQ_1,5WGQ.A,228,37.93184210526315,6.31254689970967,1.1569692572409526e-15,1.0
P03372,6C42,6C42_1,6C42.A,233,30.781502145922747,8.716960817742848,-8.576830233155715e-17,1.0
P03372,6CHW,6CHW_1,6CHW.A,237,35.21,15.611242216566362,-5.62138240316535e-17,0.9999999999999999
P03372,6CZN,6CZN_1,6CZN.B,216,47.60930555555556,18.88396328701034,-1.4468878769999146e-16,0.9999999999999999
P03372,6DF6,6DF6_1,6DF6.A,230,53.16960869565217,11.366568994927452,1.187455930686037e-16,1.0000000000000002
P03372,6DFN,6DFN_1,6DFN.A,229,63.31991266375546,15.009501037334728,-1.1829450568058437e-16,1.0
P03372,6IAR,6IAR_1,6IAR.A,233,28.74197424892704,11.881459515670322,-9.148618915366097e-17,1.0
P03372,6OWC,6OWC_1,6OWC.B,231,34.19532467532468,14.137132517016202,-1.4418480839287747e-16,0.9999999999999999
P03372,6PET,6PET_1,6PET.C,234,67.17371794871795,24.123861548390572,-5.883233121945274e-17,1.0
P03372,6PFM,6PFM_1,6PFM.A,231,70.4922077922078,23.507249077570044,-4.421667457381576e-17,1.0
P03372,6PIT,6PIT_1,6PIT.A,217,33.925437788018435,9.655784871794177,-1.9620761748559794e-16,1.0
P03372,6PIT,6PIT_2,6PIT.B,215,34.93004651162791,9.055485835600809,-1.910616367959572e-17,1.0
P03372,6PSJ,6PSJ_1,6PSJ.A,225,24.05688888888889,12.81485024358194,2.960594732333751e-17,0.9999999999999999
P03372,6VGH,6VGH_1,6VGH.B,223,34.43680260089686,11.010520829959402,-4.132220226183318e-17,1.0
P03372,6VJD,6VJD_1,6VJD.C,234,23.50423829059829,10.916202407492143,-4.554761126667309e-17,0.9999999999999999
P03372,6WOK,6WOK_1,6WOK.C,228,51.384912280701755,12.788812356256283,-3.311191476952221e-17,1.0
P03372,6ZOQ,6ZOQ_1,6ZOQ.A,221,38.82076923076923,10.948559104608584,7.434977721471636e-17,1.0
P03372,6ZOR,6ZOR_1,6ZOR.A,225,51.6284,15.491112265353246,3.293661639721298e-17,1.0
P03372,6ZOS,6ZOS_1,6ZOS.A,230,54.552217391304346,14.059772613834872,1.3358879220217916e-16,0.9999999999999999
P03372,7JHD,7JHD_1,7JHD.A,219,41.35141552511415,9.041150081706508,7.046621023876565e-16,1.0
P03372,7KBS,7KBS_1,7KBS.A,235,19.07123404255319,8.413228727787873,1.8897413185109048e-16,1.0
P03372,7MSA,7MSA_1,7MSA.A,229,75.94484716157204,16.455820796213025,6.205613412751966e-16,1.0
P03372,7N9O,7N9O_1,7N9O.A,234,29.34508547008547,11.164712237745729,1.603655480014115e-16,0.9999999999999999
P03372,7QVL,7QVL_1,7QVL.B,222,43.29054054054054,14.599250587815593,2.400482215405744e-17,1.0
P03372,7RNM,7RNM_1,7RNM.B,225,19.962577777777778,7.678160458191036,1.973729821555834e-18,1.0
P03372,7RRY,7RRY_1,7RRY.A,226,44.95730088495576,15.818859536991319,-2.701870192671841e-16,1.0
P03372,7RRZ,7RRZ_1,7RRZ.A,229,17.04240174672489,8.44999841839713,-8.532718442533954e-17,0.9999999999999999
P03372,7RS3,7RS3_1,7RS3.D,229,41.05978165938865,19.57516114910584,-7.66005405636571e-17,1.0
P03372,7SFO,7SFO_1,7SFO.B,225,20.009822222222223,7.157675908620026,-5.427757009278543e-17,1.0
P03372,7T2X,7T2X_1,7T2X.B,223,32.340179372197305,10.379233577385387,4.2019203263840003e-16,1.0
P03372,7TE7,7TE7_1,7TE7.A,230,19.957826086956523,8.790527686847504,-1.0426442318218862e-16,0.9999999999999999
P03372,7UJM,7UJM_1,7UJM.C,235,20.354170212765954,10.955137823732983,3.0235861096174475e-16,1.0
P03372,7WNV,7WNV_1,7WNV.D,222,43.34689189189189,14.129817293088413,-7.951597338531527e-17,1.0
P03372,7Y8F,7Y8F_1,7Y8F.A,225,43.82302222222222,17.219760863598143,7.697546304067752e-17,0.9999999999999999
P03372,7Y8G,7Y8G_1,7Y8G.C,228,46.52162280701754,20.722434014596463,2.1425356615573195e-17,0.9999999999999999
P03372,7YMK,7YMK_1,7YMK.A,225,43.363955555555556,15.771252578953131,-2.7632217501781673e-17,1.0
P03372,8DU6,8DU6_1,8DU6.A,226,28.469159292035396,10.608901242654488,1.9060466086484988e-16,1.0000000000000002
P03372,8DU9,8DU9_1,8DU9.A,221,37.474841628959275,11.923855991959986,5.0236335955889436e-17,1.0
P03372,8DUB,8DUB_1,8DUB.A,226,22.306991150442478,11.125478681952366,-1.5719972030090712e-17,1.0
P03372,8DUD,8DUD_1,8DUD.A,223,23.158385650224215,11.300372155234074,2.98714715145782e-17,1.0
P03372,8DUG,8DUG_1,8DUG.A,225,38.657333333333334,10.703296065542926,-4.342205607422835e-17,1.0
P03372,8DUH,8DUH_1,8DUH.A,228,22.989342105263155,9.679664205362602,2.6197367861769045e-16,1.0
P03372,8DUI,8DUI_1,8DUI.A,225,30.8432,13.633562426111038,3.947459643111668e-17,1.0
P03372,8DV5,8DV5_1,8DV5.A,227,23.147577092511014,10.738992800827056,-8.0209945391421e-17,1.0
P03372,8DVB,8DVB_1,8DVB.A,233,39.35643776824034,12.855412571165601,2.4205720880239465e-16,0.9999999999999999
P03372,8EV1,8EV1_1,8EV1.A,231,38.837186147186145,20.550246148344723,9.227827737144159e-17,0.9999999999999999
P03372,8EV1,8EV1_2,8EV1.B,228,48.078114035087715,21.30345982206892,1.9672372892480843e-16,1.0
P03372,8EV2,8EV2_1,8EV2.B,227,53.99026431718061,22.424770482831466,2.699749381467341e-16,1.0
P03372,8VV1,8VV1_1,8VV1.A,227,34.887092511013215,10.604209678809005,8.607896578591522e-17,1.0
P03372,8VZ0,8VZ0_1,8VZ0.A,232,42.05021551724138,16.11562040612281,1.6653345369377348e-16,1.0
P03372,8VZ1,8VZ1_1,8VZ1.A,233,36.24240343347639,13.77353646199332,3.3544936023009024e-16,1.0
P03372,8W07,8W07_1,8W07.A,228,41.844956140350874,12.867914112029485,2.6099979877152805e-16,1.0
P03372,9BPX,9BPX_1,9BPX.A,228,33.09241228070175,11.802346624615314,2.8047739569477637e-16,1.0
P03372,9BQE,9BQE_1,9BQE.A,221,34.998914027149326,12.208425423016301,-3.576827120059328e-16,1.0
P03372,9EBG,9EBG_2,9EBG.D,237,48.47789029535865,12.675912328312053,1.295260195396016e-16,1.0
P03372,9ECK,9ECK_1,9ECK.C,228,99.29399122807017,18.777374784749348,3.3793630661835904e-16,0.9999999999999999
P03372,9VT5,9VT5_1,9VT5.A,218,64.22688073394495,24.199153302241974,6.926161988487215e-17,1.0
P03372,9VTU,9VTU_1,9VTU.A,225,54.3768,17.188768645187405,-1.638195751891342e-16,1.0
P03372,9W11,9W11_1,9W11.B,235,34.648765957446805,10.25446297070522,3.127521882135547e-16,1.0
P03372,9W13,9W13_1,9W13.B,234,52.137564102564106,15.922268515029328,-2.0686206783614028e-16,1.0
P03372,9WB2,9WB2_1,9WB2.C,234,48.84423076923077,19.548683750424118,9.489085680556894e-19,1.0
P04150,1M2Z,1M2Z_1,1M2Z.A,235,61.91029787234043,17.222368270578883,-2.1873755761763723e-16,1.0
P04150,1NHZ,1NHZ_1,1NHZ.A,229,16.194890829694323,4.834286805539453,2.7149558680789853e-17,1.0
P04150,3BQD,3BQD_1,3BQD.A,234,71.67551282051282,17.70236200238575,-7.259150545626024e-17,1.0
P04150,3CLD,3CLD_1,3CLD.A,225,74.83582222222223,3.4489533825585013,-3.347445777358694e-15,1.0
P04150,3E7C,3E7C_1,3E7C.A,230,73.33726086956521,25.03490081903469,1.7860109526578606e-16,0.9999999999999999
P04150,3H52,3H52_1,3H52.A,231,45.322987012987014,9.71008652151167,-6.151885158096106e-17,1.0
P04150,3K22,3K22_1,3K22.A,232,56.479396551724136,7.229788568090941,2.1630207203903912e-16,1.0
P04150,3K23,3K23_1,3K23.E,232,74.60336206896551,10.031691845481458,7.503576304363127e-16,0.9999999999999999
P04150,4CSJ,4CSJ_1,4CSJ.A,229,47.715502183406116,13.413337080956968,-1.9198616495701397e-16,0.9999999999999999
P04150,4LSJ,4LSJ_1,4LSJ.A,225,28.781333333333333,8.628711761709663,7.500173321912169e-17,0.9999999999999999
P04150,4MDD,4MDD_1,4MDD.A,229,46.23170305676856,15.972419874988148,-2.2786236749948628e-17,1.0
P04150,4P6W,4P6W_1,4P6W.A,233,34.355793991416306,9.686730775908993,3.3497286966158155e-16,0.9999999999999999
P04150,4P6X,4P6X_1,4P6X.C,235,25.497659574468084,13.114019786012992,5.716467488495486e-17,0.9999999999999999
P04150,4UDC,4UDC_1,4UDC.A,230,44.565652173913044,13.7719762801722,-2.2687166155383635e-17,1.0
P04150,4UDD,4UDD_1,4UDD.A,230,28.504782608695653,8.740222347965267,-3.867679123830029e-17,0.9999999999999999
P04150,5G3J,5G3J_1,5G3J.A,230,46.133130434782615,15.01232287244266,-4.0547275681962237e-16,0.9999999999999999
P04150,5G5W,5G5W_1,5G5W.A,229,39.915283842794764,14.263999284017617,-3.1367436547269707e-16,1.0
P04150,5NFP,5NFP_1,5NFP.A,229,39.96502183406113,14.25000122958561,1.5998847079751164e-16,1.0
P04150,5NFT,5NFT_1,5NFT.A,230,45.793,15.174392478348402,2.558340013266665e-17,0.9999999999999999
P04150,5UC3,5UC3_1,5UC3.A,222,37.86112612612612,9.297479707534732,3.040610806180609e-16,1.0
P04150,6DXK,6DXK_1,6DXK.A,229,67.1803056768559,18.785339387115005,3.681552879147285e-17,1.0
P04150,6EL6,6EL6_1,6EL6.A,229,37.742663755458516,14.404173472588573,-1.9877355462721143e-17,1.0
P04150,6EL7,6EL7_1,6EL7.A,229,47.377816593886465,14.118066518459152,-1.308996579252368e-16,0.9999999999999999
P04150,6EL9,6EL9_1,6EL9.A,229,67.26427947598253,17.28544684165786,-7.078277798920212e-17,0.9999999999999999
P04150,7PRV,7PRV_1,7PRV.B,232,109.97086206896553,29.54856891828953,-4.306899664494142e-16,1.0
P04150,7PRW,7PRW_1,7PRW.A,233,78.87776824034334,27.325390073313386,1.4771207623768177e-16,1.0
P04150,7PRX,7PRX_1,7PRX.A,230,47.884565217391305,11.364613749728994,-8.59216079927295e-17,1.0
P04150,8VKZ,8VKZ_1,8VKZ.A,221,39.688009049773754,11.003788102158419,1.512113712272272e-16,1.0
P06401,1A28,1A28_1,1A28.A,232,29.422844827586207,11.420653878408375,1.914177628664063e-18,1.0000000000000002
P06401,1ZUC,1ZUC_1,1ZUC.A,232,20.309224137931032,5.898151178892631,3.7404227225113706e-16,1.0
P06401,2OVH,2OVH_1,2OVH.A,224,24.316205357142856,10.725398401390168,1.249000902703301e-16,0.9999999999999999
P06401,2OVM,2OVM_1,2OVM.A,224,22.93625,10.209606787674469,-1.1696992580872185e-16,0.9999999999999999
P06401,2W8Y,2W8Y_1,2W8Y.A,231,9.79021645021645,6.720583001785279,4.8061602797625824e-17,1.0
P06401,38KC,38KC_1,38KC.A,231,28.04754857142857,7.920856909452304,3.7968666210124404e-17,0.9999999999999999
P06401,3D90,3D90_1,3D90.B,230,49.743956521739136,13.630102857687948,-4.102998134484274e-16,0.9999999999999999
P06401,3G8O,3G8O_1,3G8O.B,231,22.533852813852814,5.078164047260619,-5.0464682937507114e-17,1.0
P06401,3HQ5,3HQ5_1,3HQ5.B,232,22.49586206896552,4.737021028278673,-2.5685871054635893e-16,1.0
P06401,3KBA,3KBA_1,3KBA.B,232,34.020172413793105,2.791926316448982,-6.326357062734728e-16,1.0
P06401,3ZRA,3ZRA_1,3ZRA.A,231,41.57064935064935,11.144607183535607,3.1816781052028296e-16,0.9999999999999999
P06401,3ZRB,3ZRB_1,3ZRB.A,231,21.93904761904762,9.578553196806538,-1.691768418476429e-16,1.0
P06401,4A2J,4A2J_1,4A2J.A,231,39.533290043290044,11.13816229480812,-1.0909983835061062e-16,0.9999999999999999
P06401,4APU,4APU_1,4APU.A,231,40.85974025974026,13.737930836027626,-2.6866435963872834e-16,1.0
P06401,4OAR,4OAR_1,4OAR.A,223,32.83134529147982,13.041159849036742,-1.9914314343052135e-18,1.0
P08235,1Y9R,1Y9R_1,1Y9R.A,220,23.123590909090908,6.03948216593481,2.7200464103316337e-16,0.9999999999999999
P08235,2A3I,2A3I_1,2A3I.A,233,36.912575107296135,18.913041944663004,1.3460858560369387e-16,0.9999999999999999
P08235,2AA2,2AA2_1,2AA2.A,233,34.66261802575107,8.54001309238131,5.908483049507271e-17,1.0
P08235,2AA5,2AA5_1,2AA5.B,234,33.06380341880342,13.106193830803303,1.5277427945696599e-16,1.0000000000000002
P08235,2AA6,2AA6_1,2AA6.A,238,19.97415966386555,7.8136799295680355,-3.9464230203062285e-16,1.0
P08235,2AA7,2AA7_1,2AA7.A,234,31.210384615384612,8.820555020955997,3.610597101451898e-16,0.9999999999999999
P08235,2AB2,2AB2_1,2AB2.A,238,17.505588235294116,6.863770329882418,2.0151947337733934e-16,1.0
P08235,2ABI,2ABI_1,2ABI.B,216,41.542685185185185,8.4835364095407,1.9531701359146273e-17,1.0
P08235,2OAX,2OAX_1,2OAX.F,220,44.18418181818182,13.593522680895967,-1.0648048099814002e-16,0.9999999999999999
P08235,3VHU,3VHU_1,3VHU.A,231,50.04103896103896,14.362008347339337,2.6433881538694203e-16,1.0
P08235,3WFF,3WFF_1,3WFF.A,238,37.13546218487395,7.620146533351343,-2.39770854898038e-16,1.0
P08235,4UDA,4UDA_1,4UDA.A,223,24.380538116591925,9.214067120131427,3.4700692742768345e-16,1.0
P08235,4UDB,4UDB_1,4UDB.A,225,47.272533333333335,12.814479563022102,-1.3964138487507526e-16,0.9999999999999999
P08235,5HCV,5HCV_1,5HCV.A,218,47.3697247706422,10.931427293658517,1.3750468653614323e-16,1.0
P08235,5L7E,5L7E_1,5L7E.A,223,21.351255605381166,8.119391848161612,4.231791797898579e-18,0.9999999999999999
P08235,5L7G,5L7G_1,5L7G.A,227,28.936607929515418,10.348083669473382,6.260288420793835e-17,1.0
P08235,5L7H,5L7H_1,5L7H.A,227,24.17955947136564,10.830555112043399,-4.255039786008309e-17,1.0
P08235,5MWP,5MWP_1,5MWP.A,221,14.309819004524886,8.85716730320275,6.455369170331793e-17,1.0
P08235,6GG8,6GG8_1,6GG8.A,222,21.07355855855856,8.202483992240843,-1.3377687346271594e-16,1.0
P10275,1E3G,1E3G_1,1E3G.A,231,48.18021645021645,15.996345969274786,8.867365716161964e-17,1.0
P10275,1GS4,1GS4_1,1GS4.A,226,30.36712389380531,9.865054671663803,-2.824682474156925e-17,1.0
P10275,1T5Z,1T5Z_1,1T5Z.A,231,36.752554112554115,9.357848568989851,-2.9509824117742255e-16,1.0
P10275,1T63,1T63_1,1T63.A,231,35.946666666666665,12.09601360638889,1.047742940988243e-16,0.9999999999999999
P10275,1XOW,1XOW_1,1XOW.A,223,30.744484304932737,6.587751617268968,-2.205510313493024e-16,0.9999999999999999
P10275,1XQ3,1XQ3_1,1XQ3.A,223,38.12260089686099,8.793810321003798,-1.3541733753275452e-16,0.9999999999999999
P10275,1Z95,1Z95_1,1Z95.A,220,29.477545454545456,6.813349755024875,-2.603977639575367e-16,0.9999999999999999
P10275,2AMA,2AMA_1,2AMA.A,223,39.08520179372197,8.827861003211067,2.1635035566756483e-16,1.0
P10275,2AO6,2AO6_1,2AO6.A,223,25.833318385650223,5.978721065599643,1.7275667692597728e-16,0.9999999999999999
P10275,2AX7,2AX7_1,2AX7.A,220,21.215136363636365,5.668618837676379,-2.0589590638502903e-16,0.9999999999999999
P10275,2AXA,2AXA_1,2AXA.A,220,18.234636363636362,5.240167186311508,3.184321493356699e-16,0.9999999999999999
P10275,2HVC,2HVC_1,2HVC.A,231,33.074372294372296,9.972988298481887,-1.4706850456073502e-16,0.9999999999999999
P10275,2OZ7,2OZ7_1,2OZ7.A,229,27.373187772925764,9.59928535661663,3.248250770737358e-17,0.9999999999999999
P10275,2PIO,2PIO_1,2PIO.A,229,33.17799126637555,12.826551997308618,-2.9331219646210466e-16,0.9999999999999999
P10275,2PIP,2PIP_1,2PIP.A,230,35.57013043478261,10.802658025586545,-3.3499773003906896e-16,0.9999999999999998
P10275,2PIQ,2PIQ_1,2PIQ.A,230,51.647608695652174,13.826445892592716,-2.3652577481144638e-17,0.9999999999999999
P10275,2PIR,2PIR_1,2PIR.A,231,33.88757575757575,12.834225657810554,3.4700477219885846e-16,1.0
P10275,2PIU,2PIU_1,2PIU.A,229,27.74056768558952,11.968157867211714,-1.4980738629221544e-16,1.0
P10275,2PIV,2PIV_1,2PIV.A,230,37.71430434782609,13.076583159402295,-4.798094289032199e-16,1.0
P10275,2PIW,2PIW_1,2PIW.A,229,54.844759825327515,8.999569352091363,-4.0724338021184783e-16,0.9999999999999999
P10275,2PIX,2PIX_1,2PIX.A,229,49.973842794759825,9.99449447099477,-1.4059592888266173e-17,1.0
P10275,2PKL,2PKL_1,2PKL.A,230,51.798521739130436,11.45898032063315,-7.964643437528297e-17,1.0
P10275,2Q7I,2Q7I_1,2Q7I.A,221,30.46524886877828,6.421859272965637,3.109629195669556e-16,0.9999999999999999
P10275,2Q7J,2Q7J_1,2Q7J.A,227,30.654977973568283,8.477070465551702,-7.458546751336404e-17,1.0
P10275,2Q7K,2Q7K_1,2Q7K.A,222,25.43608108108108,6.09751340935054,-1.050210969240013e-17,0.9999999999999999
