uniprot_id,nr_code,common_name,pdb_id,polymer_entity_id,any_instance_ge_100pct,all_instances_ge_100pct,any_instance_ge_99pct,all_instances_ge_99pct,any_instance_ge_95pct,all_instances_ge_95pct,any_instance_ge_90pct,all_instances_ge_90pct,any_instance_ge_80pct,all_instances_ge_80pct
P03372,NR3A1,ERα,5FQS,5FQS_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5FQT,5FQT_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5FQV,5FQV_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5GS4,5GS4_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5GTR,5GTR_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5HYR,5HYR_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5JMM,5JMM_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5JMM,5JMM_2,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5KCC,5KCC_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KCD,5KCD_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5KCE,5KCE_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,5KCF,5KCF_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KCT,5KCT_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KCU,5KCU_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5KCW,5KCW_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5KD9,5KD9_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KR9,5KR9_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5KRA,5KRA_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KRC,5KRC_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KRF,5KRF_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5KRH,5KRH_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KRI,5KRI_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5KRJ,5KRJ_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5KRK,5KRK_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5KRL,5KRL_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5KRM,5KRM_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5KRO,5KRO_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5T1Z,5T1Z_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5T92,5T92_1,False,False,False,False,False,False,False,False,False,False
P03372,NR3A1,ERα,5T97,5T97_1,False,False,False,False,False,False,False,False,False,False
P03372,NR3A1,ERα,5TLD,5TLD_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TLF,5TLF_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TLG,5TLG_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TLL,5TLL_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TLM,5TLM_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5TLO,5TLO_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5TLP,5TLP_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,5TLT,5TLT_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TLU,5TLU_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TLV,5TLV_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TLX,5TLX_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TLY,5TLY_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TM1,5TM1_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5TM2,5TM2_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,5TM3,5TM3_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TM4,5TM4_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,5TM5,5TM5_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TM6,5TM6_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TM7,5TM7_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TM8,5TM8_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TM9,5TM9_1,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,5TML,5TML_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TMM,5TMM_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5TMO,5TMO_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMQ,5TMQ_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMR,5TMR_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMS,5TMS_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMT,5TMT_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMU,5TMU_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMV,5TMV_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMW,5TMW_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TMZ,5TMZ_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TN1,5TN1_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TN3,5TN3_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TN4,5TN4_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TN5,5TN5_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TN6,5TN6_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TN7,5TN7_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5TN8,5TN8_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5TN9,5TN9_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,5TNB,5TNB_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,5U2B,5U2B_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5U2D,5U2D_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5UFW,5UFW_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5UFX,5UFX_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5W9C,5W9C_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,5W9D,5W9D_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,5WGD,5WGD_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,5WGQ,5WGQ_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,6B0F,6B0F_1,False,False,False,False,False,False,False,False,True,False
P03372,NR3A1,ERα,6C42,6C42_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,6CBZ,6CBZ_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6CBZ,6CBZ_2,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6CHW,6CHW_1,True,True,True,True,True,True,True,True,True,True
P03372,NR3A1,ERα,6CHZ,6CHZ_1,True,True,True,True,True,True,True,True,True,True
P03372,NR3A1,ERα,6CZN,6CZN_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,6D0F,6D0F_1,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,6DF6,6DF6_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,6DFN,6DFN_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,6IAR,6IAR_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,6OWC,6OWC_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,6PET,6PET_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,6PFM,6PFM_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,6PIT,6PIT_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6PIT,6PIT_2,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6PSJ,6PSJ_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,6SBO,6SBO_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,6SQ0,6SQ0_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,6SUO,6SUO_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,6V87,6V87_1,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,6V8T,6V8T_1,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,6VGH,6VGH_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6VJD,6VJD_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,6VPF,6VPF_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,6WOK,6WOK_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,6ZOQ,6ZOQ_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6ZOR,6ZOR_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,6ZOS,6ZOS_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7JHD,7JHD_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,7KBS,7KBS_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7MSA,7MSA_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,7N9O,7N9O_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7NDO,7NDO_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7NEL,7NEL_1,True,False,True,True,True,True,True,True,True,True
P03372,NR3A1,ERα,7NFB,7NFB_1,True,False,True,True,True,True,True,True,True,True
P03372,NR3A1,ERα,7QVJ,7QVJ_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,7QVL,7QVL_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,7R62,7R62_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7RKE,7RKE_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,7RNM,7RNM_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,7RRX,7RRX_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,7RRY,7RRY_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,7RRZ,7RRZ_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,7RS0,7RS0_1,False,False,True,False,True,False,True,False,True,True
P03372,NR3A1,ERα,7RS1,7RS1_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,7RS2,7RS2_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,7RS3,7RS3_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,7RS4,7RS4_1,True,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7RS7,7RS7_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,7RS8,7RS8_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,7RS8,7RS8_2,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,7RS9,7RS9_1,False,False,True,False,True,False,True,True,True,True
P03372,NR3A1,ERα,7SFO,7SFO_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,7T2X,7T2X_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,7TE7,7TE7_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7UJ7,7UJ7_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,7UJ8,7UJ8_1,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,7UJC,7UJC_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,7UJF,7UJF_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7UJM,7UJM_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7UJO,7UJO_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7UJW,7UJW_1,False,False,False,False,False,False,False,False,True,True
P03372,NR3A1,ERα,7UJY,7UJY_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,7WNV,7WNV_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,7Y8F,7Y8F_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,7Y8G,7Y8G_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,7YMK,7YMK_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,8DU6,8DU6_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DU8,8DU8_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,8DU9,8DU9_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,8DUB,8DUB_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DUC,8DUC_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,8DUD,8DUD_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,8DUG,8DUG_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,8DUH,8DUH_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DUI,8DUI_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,8DUK,8DUK_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DUS,8DUS_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DV5,8DV5_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DV7,8DV7_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8DV8,8DV8_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,8DVB,8DVB_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8EV1,8EV1_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,8EV1,8EV1_2,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,8EV2,8EV2_1,False,False,False,False,True,True,True,True,True,True
P03372,NR3A1,ERα,8VV1,8VV1_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,8VYT,8VYT_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8VYX,8VYX_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8VZ0,8VZ0_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8VZ1,8VZ1_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8VZP,8VZP_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,8VZQ,8VZQ_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,8W03,8W03_1,False,False,True,False,True,False,True,True,True,True
P03372,NR3A1,ERα,8W07,8W07_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,9B25,9B25_1,False,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,9B2B,9B2B_1,False,False,False,False,True,False,True,False,True,True
P03372,NR3A1,ERα,9BPX,9BPX_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,9BQE,9BQE_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,9BU1,9BU1_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,9EBG,9EBG_2,True,False,True,False,True,True,True,True,True,True
P03372,NR3A1,ERα,9ECK,9ECK_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,9VT5,9VT5_1,False,False,False,False,False,False,True,False,True,True
P03372,NR3A1,ERα,9VTU,9VTU_1,False,False,False,False,False,False,True,True,True,True
P03372,NR3A1,ERα,9W11,9W11_1,False,False,True,False,True,False,True,True,True,True
P03372,NR3A1,ERα,9W12,9W12_1,False,False,True,False,True,False,True,True,True,True
P03372,NR3A1,ERα,9W13,9W13_1,False,False,False,False,True,False,True,True,True,True
P03372,NR3A1,ERα,9WB2,9WB2_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,1M2Z,1M2Z_1,True,False,True,True,True,True,True,True,True,True
P04150,NR3C1,GR,1NHZ,1NHZ_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,1P93,1P93_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,3BQD,3BQD_1,False,False,True,True,True,True,True,True,True,True
P04150,NR3C1,GR,3CLD,3CLD_1,False,False,False,False,True,False,True,True,True,True
P04150,NR3C1,GR,3E7C,3E7C_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,3H52,3H52_1,False,False,False,False,True,False,True,True,True,True
P04150,NR3C1,GR,3K22,3K22_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,3K23,3K23_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,4CSJ,4CSJ_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,4LSJ,4LSJ_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,4MDD,4MDD_1,False,False,False,False,True,False,True,False,True,True
P04150,NR3C1,GR,4P6W,4P6W_1,False,False,True,True,True,True,True,True,True,True
P04150,NR3C1,GR,4P6X,4P6X_1,True,False,True,True,True,True,True,True,True,True
P04150,NR3C1,GR,4UDC,4UDC_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,4UDD,4UDD_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,5G3J,5G3J_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,5G5W,5G5W_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,5NFP,5NFP_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,5NFT,5NFT_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,5UC3,5UC3_1,False,False,False,False,False,False,True,True,True,True
P04150,NR3C1,GR,6DXK,6DXK_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,6EL6,6EL6_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,6EL7,6EL7_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,6EL9,6EL9_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,6YMO,6YMO_2,False,False,False,False,False,False,False,False,False,False
P04150,NR3C1,GR,6YO8,6YO8_2,False,False,False,False,False,False,False,False,False,False
P04150,NR3C1,GR,6YOS,6YOS_2,False,False,False,False,False,False,False,False,False,False
P04150,NR3C1,GR,7PRV,7PRV_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,7PRW,7PRW_1,False,False,True,True,True,True,True,True,True,True
P04150,NR3C1,GR,7PRX,7PRX_1,False,False,False,False,True,True,True,True,True,True
P04150,NR3C1,GR,8A9G,8A9G_2,False,False,False,False,False,False,False,False,False,False
P04150,NR3C1,GR,8VKZ,8VKZ_1,False,False,False,False,False,False,True,True,True,True
P06401,NR3C3,PR,1A28,1A28_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,1E3K,1E3K_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,1SQN,1SQN_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,1SR7,1SR7_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,1ZUC,1ZUC_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,2OVH,2OVH_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,2OVM,2OVM_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,2W8Y,2W8Y_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,38KC,38KC_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3D90,3D90_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3G8O,3G8O_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3HQ5,3HQ5_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3KBA,3KBA_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3ZR7,3ZR7_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3ZRA,3ZRA_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,3ZRB,3ZRB_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,4A2J,4A2J_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,4APU,4APU_1,False,False,False,False,True,True,True,True,True,True
P06401,NR3C3,PR,4OAR,4OAR_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,1Y9R,1Y9R_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,1YA3,1YA3_1,False,False,False,False,False,False,False,False,True,True
P08235,NR3C2,MR,2A3I,2A3I_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,2AA2,2AA2_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,2AA5,2AA5_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,2AA6,2AA6_1,False,False,True,True,True,True,True,True,True,True
P08235,NR3C2,MR,2AA7,2AA7_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,2AAX,2AAX_1,False,False,True,False,True,True,True,True,True,True
P08235,NR3C2,MR,2AB2,2AB2_1,False,False,True,True,True,True,True,True,True,True
P08235,NR3C2,MR,2ABI,2ABI_1,False,False,False,False,False,False,True,False,True,True
P08235,NR3C2,MR,2OAX,2OAX_1,False,False,False,False,False,False,True,False,True,True
P08235,NR3C2,MR,3VHU,3VHU_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,3VHV,3VHV_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,3WFF,3WFF_1,False,False,True,True,True,True,True,True,True,True
P08235,NR3C2,MR,3WFG,3WFG_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,4PF3,4PF3_1,False,False,False,False,True,True,True,True,True,True
P08235,NR3C2,MR,4UDA,4UDA_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,4UDB,4UDB_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,5HCV,5HCV_1,False,False,False,False,False,False,True,False,True,True
P08235,NR3C2,MR,5L7E,5L7E_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,5L7G,5L7G_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,5L7H,5L7H_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,5MWP,5MWP_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,5MWY,5MWY_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,6GEV,6GEV_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,6GG8,6GG8_1,False,False,False,False,False,False,True,True,True,True
P08235,NR3C2,MR,6GGG,6GGG_1,False,False,False,False,False,False,False,False,True,True
P08235,NR3C2,MR,6L88,6L88_1,False,False,False,False,False,False,False,False,False,False
P08235,NR3C2,MR,9GC7,9GC7_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,1E3G,1E3G_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,1GS4,1GS4_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,1T5Z,1T5Z_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,1T63,1T63_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,1T65,1T65_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,1XJ7,1XJ7_1,True,True,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,1XOW,1XOW_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,1XQ3,1XQ3_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,1Z95,1Z95_1,False,False,False,False,False,False,True,True,True,True
P10275,NR3C4,AR,2AM9,2AM9_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2AMA,2AMA_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2AMB,2AMB_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2AO6,2AO6_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2AX6,2AX6_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2AX7,2AX7_1,False,False,False,False,False,False,True,True,True,True
P10275,NR3C4,AR,2AX8,2AX8_1,False,False,False,False,False,False,True,True,True,True
P10275,NR3C4,AR,2AX9,2AX9_1,False,False,False,False,False,False,True,True,True,True
P10275,NR3C4,AR,2AXA,2AXA_1,False,False,False,False,False,False,True,True,True,True
P10275,NR3C4,AR,2HVC,2HVC_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2OZ7,2OZ7_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2PIO,2PIO_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2PIP,2PIP_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2PIQ,2PIQ_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2PIR,2PIR_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2PIT,2PIT_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2PIU,2PIU_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2PIV,2PIV_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2PIW,2PIW_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2PIX,2PIX_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2PKL,2PKL_1,False,False,True,True,True,True,True,True,True,True
P10275,NR3C4,AR,2PNU,2PNU_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2Q7I,2Q7I_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2Q7J,2Q7J_1,False,False,False,False,True,True,True,True,True,True
P10275,NR3C4,AR,2Q7K,2Q7K_1,False,False,False,False,True,True,True,True,True,True
