uniprot_id,nr_code,common_name,polymer_entity_id,pdb_id,entity_id,query_length,target_length,rcsb_reference_sequence_coverage,rcsb_entity_sequence_coverage,aligned_regions_json,is_stage2_candidate,duplicate_alignment_flagged
P03372,NR3A1,ERα,6IAR_1,6IAR,1,595,237,0.3983193277310924,1.0,"[{""query_begin"":307,""query_end"":543,""target_begin"":1,""target_end"":237}]",True,False
P03372,NR3A1,ERα,2IOG_1,2IOG,1,595,246,0.4134453781512605,1.0,"[{""query_begin"":309,""query_end"":554,""target_begin"":1,""target_end"":246}]",True,False
P03372,NR3A1,ERα,11SD_2,11SD,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11SE_2,11SE,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11SF_2,11SF,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11SG_2,11SG,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11SH_2,11SH,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11SI_2,11SI,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11SJ_2,11SJ,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,11ZU_2,11ZU,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,7OPW_2,7OPW,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,7OQ7_2,7OQ7,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,7OQ8_2,7OQ8,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,9Y7E_2,9Y7E,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,9YC4_2,9YC4,2,595,15,0.025210084033613446,1.0,"[{""query_begin"":581,""query_end"":595,""target_begin"":1,""target_end"":15}]",True,False
P03372,NR3A1,ERα,5N10_1,5N10,1,595,15,0.020168067226890758,0.8,"[{""query_begin"":584,""query_end"":595,""target_begin"":4,""target_end"":15}]",True,False
P03372,NR3A1,ERα,4JC3_2,4JC3,2,595,11,0.018487394957983194,1.0,"[{""query_begin"":585,""query_end"":595,""target_begin"":1,""target_end"":11}]",True,False
P03372,NR3A1,ERα,4JDD_2,4JDD,2,595,11,0.018487394957983194,1.0,"[{""query_begin"":585,""query_end"":595,""target_begin"":1,""target_end"":11}]",True,False
P03372,NR3A1,ERα,6HHP_2,6HHP,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,6HKB_2,6HKB,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,6HKF_2,6HKF,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,6HMU_2,6HMU,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,6TJM_2,6TJM,2,595,9,0.013445378151260505,0.8888888888888888,"[{""query_begin"":588,""query_end"":595,""target_begin"":2,""target_end"":9}]",True,False
P03372,NR3A1,ERα,6TL3_2,6TL3,2,595,9,0.013445378151260505,0.8888888888888888,"[{""query_begin"":588,""query_end"":595,""target_begin"":2,""target_end"":9}]",True,False
P03372,NR3A1,ERα,7B9M_2,7B9M,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7B9R_2,7B9R,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7B9T_2,7B9T,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BA3_2,7BA3,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BA5_2,7BA5,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BA6_2,7BA6,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BA7_2,7BA7,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BA8_2,7BA8,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BA9_2,7BA9,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BAA_2,7BAA,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7BAB_2,7BAB,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7NFW_2,7NFW,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7NIZ_2,7NIZ,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7PWT_2,7PWT,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,7PWZ_2,7PWZ,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,8C42_2,8C42,2,595,8,0.013445378151260505,1.0,"[{""query_begin"":588,""query_end"":595,""target_begin"":1,""target_end"":8}]",True,False
P03372,NR3A1,ERα,8BZW_2,8BZW,2,595,6,0.010084033613445379,1.0,"[{""query_begin"":590,""query_end"":595,""target_begin"":1,""target_end"":6}]",True,False
P03372,NR3A1,ERα,8AFN_2,8AFN,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AI0_2,8AI0,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ALR_2,8ALR,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ALT_2,8ALT,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ALV_2,8ALV,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ALW_2,8ALW,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AM7_2,8AM7,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ANF_2,8ANF,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AOY_2,8AOY,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8APS_2,8APS,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AQ1_2,8AQ1,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AQC_2,8AQC,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AQE_2,8AQE,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AQZ_2,8AQZ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AR4_2,8AR4,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AR5_2,8AR5,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARG_2,8ARG,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARO_2,8ARO,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARQ_2,8ARQ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARR_2,8ARR,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARW_2,8ARW,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARX_2,8ARX,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARY_2,8ARY,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ARZ_2,8ARZ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AS1_2,8AS1,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AT9_2,8AT9,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8ATP_2,8ATP,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AU2_2,8AU2,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AUS_2,8AUS,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AUY_2,8AUY,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AV3_2,8AV3,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AV4_2,8AV4,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AV7_2,8AV7,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AV8_2,8AV8,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AWG_2,8AWG,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AXE_2,8AXE,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AXU_2,8AXU,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8AZE_2,8AZE,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8B39_2,8B39,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BWJ_2,8BWJ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BWX_2,8BWX,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BWZ_2,8BWZ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BX0_2,8BX0,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BX3_2,8BX3,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BX4_2,8BX4,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BXI_2,8BXI,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BXM_2,8BXM,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BXN_2,8BXN,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BXO_2,8BXO,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BXQ_2,8BXQ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BXS_2,8BXS,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BY9_2,8BY9,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYB_2,8BYB,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYC_2,8BYC,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYD_2,8BYD,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYE_2,8BYE,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYF_2,8BYF,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYG_2,8BYG,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYO_2,8BYO,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYY_2,8BYY,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BYZ_2,8BYZ,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZ0_2,8BZ0,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZ9_2,8BZ9,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZA_2,8BZA,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZB_2,8BZB,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZC_2,8BZC,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZD_2,8BZD,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZE_2,8BZE,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZF_2,8BZF,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZG_2,8BZG,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZH_2,8BZH,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8BZT_2,8BZT,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8C04_2,8C04,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8C0K_2,8C0K,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8C0L_2,8C0L,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8C4F_2,8C4F,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,8C4G_2,8C4G,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6S_2,9I6S,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6T_2,9I6T,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6U_2,9I6U,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6V_2,9I6V,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6W_2,9I6W,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6X_2,9I6X,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6Y_2,9I6Y,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I6Z_2,9I6Z,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I70_2,9I70,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I71_2,9I71,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I72_2,9I72,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I73_2,9I73,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I74_2,9I74,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
P03372,NR3A1,ERα,9I75_2,9I75,2,595,5,0.008403361344537815,1.0,"[{""query_begin"":591,""query_end"":595,""target_begin"":1,""target_end"":5}]",True,False
Q92731,NR3A2,ERβ,2JJ3_1,2JJ3,1,530,257,0.4811320754716981,0.9922178988326849,"[{""query_begin"":251,""query_end"":505,""target_begin"":3,""target_end"":257}]",True,False
Q92731,NR3A2,ERβ,1NDE_1,1NDE,1,530,255,0.47358490566037736,0.984313725490196,"[{""query_begin"":251,""query_end"":501,""target_begin"":5,""target_end"":255}]",True,False
Q92731,NR3A2,ERβ,1QKM_1,1QKM,1,530,255,0.4811320754716981,1.0,"[{""query_begin"":255,""query_end"":509,""target_begin"":1,""target_end"":255}]",True,False
Q92731,NR3A2,ERβ,1L2J_1,1L2J,1,530,271,0.4716981132075472,0.922509225092251,"[{""query_begin"":256,""query_end"":505,""target_begin"":22,""target_end"":271}]",True,False
Q92731,NR3A2,ERβ,2I0G_1,2I0G,1,530,257,0.4716981132075472,0.9727626459143969,"[{""query_begin"":256,""query_end"":505,""target_begin"":8,""target_end"":257}]",True,False
Q92731,NR3A2,ERβ,2QTU_1,2QTU,1,530,257,0.4716981132075472,0.9727626459143969,"[{""query_begin"":256,""query_end"":505,""target_begin"":8,""target_end"":257}]",True,False
Q92731,NR3A2,ERβ,2Z4B_1,2Z4B,1,530,257,0.4716981132075472,0.9727626459143969,"[{""query_begin"":256,""query_end"":505,""target_begin"":8,""target_end"":257}]",True,False
Q92731,NR3A2,ERβ,2FSZ_1,2FSZ,1,530,246,0.4641509433962264,1.0,"[{""query_begin"":257,""query_end"":502,""target_begin"":1,""target_end"":246}]",True,False
Q92731,NR3A2,ERβ,2GIU_1,2GIU,1,530,241,0.4547169811320755,1.0,"[{""query_begin"":260,""query_end"":500,""target_begin"":1,""target_end"":241}]",True,False
Q92731,NR3A2,ERβ,2YLY_1,2YLY,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":260,""query_end"":499,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,1U3R_1,1U3R,1,530,241,0.4547169811320755,1.0,"[{""query_begin"":261,""query_end"":501,""target_begin"":1,""target_end"":241}]",True,False
Q92731,NR3A2,ERβ,1U9E_1,1U9E,1,530,241,0.4547169811320755,1.0,"[{""query_begin"":261,""query_end"":501,""target_begin"":1,""target_end"":241}]",True,False
Q92731,NR3A2,ERβ,1U3Q_1,1U3Q,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,1U3S_1,1U3S,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,1X76_1,1X76,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,1X78_1,1X78,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,1X7B_1,1X7B,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,1X7J_1,1X7J,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,2YJD_1,2YJD,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,3OLL_1,3OLL,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,3OLS_1,3OLS,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,3OMO_1,3OMO,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,3OMP_1,3OMP,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
Q92731,NR3A2,ERβ,3OMQ_1,3OMQ,1,530,240,0.4528301886792453,1.0,"[{""query_begin"":261,""query_end"":500,""target_begin"":1,""target_end"":240}]",True,False
